"Date","Price","Open","High","Low","Vol.","Change %"
"09/12/2019","11,740.47","11,627.48","11,789.55","11,572.12","","0.97%"
"09/11/2019","11,627.48","11,682.24","11,818.48","11,531.55","","-0.47%"
"09/10/2019","11,682.24","11,689.46","11,785.59","11,633.48","","-0.06%"
"09/09/2019","11,689.46","11,515.59","11,691.14","11,515.59","","1.51%"
"09/06/2019","11,515.59","11,505.88","11,569.33","11,434.44","","0.08%"
"09/05/2019","11,505.88","11,303.86","11,510.91","11,303.86","","1.79%"
"09/04/2019","11,303.86","11,115.90","11,354.87","11,115.90","","1.69%"
"09/03/2019","11,115.90","11,115.42","11,173.45","11,037.68","","0.00%"
"09/02/2019","11,115.42","11,063.86","11,197.29","11,063.86","","0.47%"
"08/30/2019","11,063.86","11,149.71","11,201.82","11,019.79","","-0.77%"
