"Date","Price","Open","High","Low","Vol.","Change %"
"11/26/2020","2,086.81","2,105.34","2,113.08","2,077.44","5.77M","-0.88%"
"11/25/2020","2,105.36","2,102.02","2,121.64","2,086.36","10.23M","0.16%"
"11/24/2020","2,102.02","2,059.45","2,102.06","2,059.45","14.74M","2.07%"
"11/23/2020","2,059.45","2,042.07","2,067.13","2,042.07","9.89M","0.90%"
"11/20/2020","2,041.03","2,040.00","2,056.31","2,035.47","9.69M","0.05%"
"11/19/2020","2,040.08","2,060.04","2,060.99","2,025.27","10.64M","-0.97%"
"11/18/2020","2,060.04","2,025.36","2,060.30","2,017.10","22.16M","1.71%"
"11/17/2020","2,025.31","2,013.36","2,029.58","2,008.13","16.82M","0.59%"
"11/16/2020","2,013.36","1,967.45","2,029.61","1,967.45","14.87M","2.34%"
"11/13/2020","1,967.39","1,970.21","1,973.89","1,954.61","12.75M","-0.14%"
"11/12/2020","1,970.21","1,981.06","1,981.94","1,958.11","12.15M","-0.55%"
"11/11/2020","1,981.06","1,976.79","1,991.29","1,961.47","16.19M","0.24%"
"11/10/2020","1,976.23","1,939.83","1,980.58","1,920.71","17.64M","1.89%"
"11/09/2020","1,939.61","1,813.30","1,939.61","1,813.28","16.76M","6.96%"
"11/06/2020","1,813.43","1,813.71","1,828.36","1,805.69","6.39M","-0.02%"
"11/05/2020","1,813.71","1,824.64","1,836.35","1,801.12","9.75M","-0.60%"
"11/04/2020","1,824.63","1,805.09","1,827.12","1,782.96","8.81M","1.08%"
"11/03/2020","1,805.13","1,766.95","1,805.21","1,766.65","13.66M","2.20%"
"11/02/2020","1,766.21","1,730.85","1,768.16","1,724.60","6.86M","2.03%"
"10/30/2020","1,730.99","1,725.29","1,731.37","1,709.21","7.46M","0.32%"
"10/29/2020","1,725.39","1,717.29","1,731.89","1,692.48","11.73M","0.79%"
"10/28/2020","1,711.86","1,779.75","1,779.75","1,711.86","14.99M","-3.82%"
"10/27/2020","1,779.81","1,806.31","1,813.41","1,778.90","9.87M","-1.46%"
"10/26/2020","1,806.24","1,859.62","1,859.62","1,805.83","10.73M","-2.87%"
"10/23/2020","1,859.62","1,825.75","1,867.52","1,825.75","10.90M","1.93%"
"10/22/2020","1,824.45","1,862.59","1,863.41","1,803.88","10.76M","-2.04%"
"10/21/2020","1,862.38","1,858.38","1,876.88","1,839.80","13.96M","0.22%"
"10/20/2020","1,858.38","1,855.89","1,876.64","1,850.56","9.96M","0.39%"
"10/19/2020","1,851.14","1,820.94","1,859.94","1,820.94","9.52M","1.66%"
"10/16/2020","1,820.86","1,802.54","1,826.54","1,801.07","8.73M","1.08%"
"10/15/2020","1,801.48","1,835.53","1,835.53","1,791.88","9.44M","-1.86%"
"10/14/2020","1,835.53","1,808.39","1,838.92","1,807.96","12.29M","1.51%"
"10/13/2020","1,808.30","1,828.71","1,831.87","1,808.30","11.07M","-1.12%"
"10/12/2020","1,828.71","1,834.05","1,856.68","1,828.56","13.03M","-0.28%"
"10/09/2020","1,833.81","1,843.65","1,853.40","1,830.15","12.36M","-0.53%"
"10/08/2020","1,843.63","1,845.76","1,853.41","1,839.74","13.25M","0.25%"
"10/07/2020","1,838.98","1,833.58","1,852.90","1,829.50","15.82M","0.33%"
"10/06/2020","1,832.97","1,798.25","1,840.81","1,798.25","14.38M","1.93%"
"10/05/2020","1,798.19","1,756.06","1,800.32","1,756.00","29.10M","2.40%"
"10/02/2020","1,756.04","1,752.12","1,758.17","1,741.40","18.28M","0.22%"
"10/01/2020","1,752.18","1,763.37","1,772.83","1,749.95","37.55M","-0.62%"
"09/30/2020","1,763.11","1,764.93","1,769.23","1,747.77","34.11M","-0.10%"
"09/29/2020","1,764.94","1,764.95","1,769.31","1,754.36","17.70M","0.01%"
"09/28/2020","1,764.75","1,735.60","1,769.33","1,735.60","26.90M","1.76%"
"09/25/2020","1,734.31","1,736.12","1,758.70","1,729.83","45.52M","-0.10%"
"09/24/2020","1,735.99","1,750.61","1,756.10","1,717.13","25.62M","-0.84%"
"09/23/2020","1,750.61","1,752.51","1,770.13","1,748.71","14.72M","-0.10%"
"09/22/2020","1,752.38","1,740.89","1,766.29","1,740.89","19.40M","0.66%"
"09/21/2020","1,740.91","1,816.63","1,816.83","1,740.91","19.53M","-4.17%"
"09/18/2020","1,816.71","1,813.43","1,816.75","1,801.99","13.17M","0.18%"
"09/17/2020","1,813.43","1,804.40","1,815.03","1,783.63","11.04M","0.50%"
"09/16/2020","1,804.36","1,791.65","1,804.36","1,791.32","22.68M","0.71%"
"09/15/2020","1,791.65","1,793.43","1,810.75","1,784.18","9.66M","0.11%"
"09/14/2020","1,789.73","1,789.73","1,807.73","1,789.36","9.26M","0.00%"
"09/11/2020","1,789.71","1,794.73","1,799.60","1,782.00","6.51M","-0.28%"
"09/10/2020","1,794.73","1,797.74","1,807.66","1,781.51","6.54M","-0.17%"
