"Date","Price","Open","High","Low","Vol.","Change %"
"12/17/2013","7,911.64","8,015.47","8,015.47","7,911.64","4.69M","-1.32%"
"12/16/2013","8,017.46","8,003.05","8,021.24","8,003.05","5.13M","-0.03%"
"12/13/2013","8,019.82","8,095.09","8,095.09","8,019.82","4.86M","-1.43%"
"12/12/2013","8,136.43","8,138.38","8,154.88","8,136.43","5.64M","-0.94%"
"12/11/2013","8,214.04","8,234.89","8,237.63","8,214.04","5.77M","1.02%"
"12/10/2013","8,131.46","8,206.15","8,206.15","8,081.42","6.37M","-0.85%"
"12/09/2013","8,201.21","8,276.17","8,276.17","8,201.21","3.77M","0.36%"
"12/06/2013","8,171.58","8,146.45","8,171.58","8,146.45","8.87M","1.10%"
"12/05/2013","8,082.46","8,104.06","8,104.06","8,065.04","8.17M","-0.44%"
"12/04/2013","8,117.93","8,195.96","8,195.96","8,108.81","8.90M","-0.88%"
"12/03/2013","8,189.79","8,248.48","8,248.48","8,189.79","6.79M","-1.16%"
"12/02/2013","8,285.52","8,436.30","8,436.30","8,285.52","3.45M","-2.01%"
"11/29/2013","8,455.78","8,485.22","8,485.22","8,455.78","4.43M","-0.04%"
"11/28/2013","8,458.84","8,479.85","8,479.85","8,431.41","3.65M","-0.61%"
"11/27/2013","8,510.50","8,423.17","8,510.50","8,423.17","3.66M","0.99%"
"11/26/2013","8,427.29","8,441.43","8,441.43","8,427.29","7.18M","-1.22%"
"11/25/2013","8,531.80","8,539.19","8,544.22","8,531.80","8.08M","0.84%"
"11/22/2013","8,460.83","8,430.51","8,460.83","8,430.51","6.65M","0.70%"
"11/21/2013","8,401.74","8,397.15","8,412.34","8,397.15","3.96M","-0.04%"
"11/20/2013","8,405.52","8,357.15","8,405.52","8,357.15","6.36M","-0.32%"
"11/19/2013","8,432.74","8,486.72","8,488.39","8,432.74","3.85M","-1.11%"
"11/18/2013","8,527.63","8,353.79","8,527.63","8,353.79","7.14M","2.41%"
"11/15/2013","8,326.55","8,272.47","8,348.48","8,272.47","4.60M","1.55%"
"11/14/2013","8,199.63","8,204.08","8,204.08","8,158.37","4.92M","1.73%"
"11/13/2013","8,060.25","8,144.47","8,144.47","8,060.25","5.97M","-1.92%"
"11/12/2013","8,217.99","8,246.58","8,246.58","8,217.99","5.17M","0.22%"
"11/08/2013","8,200.16","8,214.19","8,214.19","8,195.28","5.01M","-1.09%"
"11/07/2013","8,290.57","8,345.05","8,380.62","8,290.57","3.76M","-0.66%"
"11/06/2013","8,345.41","8,307.29","8,350.39","8,307.29","","0.99%"
"11/05/2013","8,263.97","8,402.54","8,402.54","8,263.97","6.71M","-1.11%"
"11/04/2013","8,356.61","8,338.49","8,363.98","8,338.49","3.61M","0.35%"
"10/31/2013","8,327.62","8,364.57","8,364.57","8,326.91","3.71M","-0.58%"
"10/30/2013","8,375.95","8,534.22","8,534.22","8,375.95","8.76M","-1.34%"
"10/29/2013","8,489.31","8,557.24","8,557.24","8,489.31","5.58M","0.62%"
"10/28/2013","8,437.32","8,469.07","8,469.07","8,437.32","4.45M","1.14%"
"10/25/2013","8,342.60","8,343.71","8,371.42","8,342.60","8.65M","0.10%"
"10/24/2013","8,334.63","8,330.45","8,334.63","8,324.79","5.97M","1.30%"
"10/23/2013","8,228.03","8,282.80","8,282.80","8,228.03","4.49M","-1.15%"
"10/22/2013","8,324.12","8,367.56","8,367.56","8,324.12","5.91M","-1.16%"
"10/21/2013","8,421.58","8,353.49","8,421.58","8,353.49","10.21M","3.06%"
"10/18/2013","8,171.55","8,152.93","8,171.55","8,111.79","28.81M","-0.64%"
"10/17/2013","8,224.51","8,305.11","8,305.11","8,224.51","4.98M","-1.11%"
"10/16/2013","8,316.68","8,317.07","8,343.58","8,316.68","6.98M","0.46%"
"10/15/2013","8,278.53","8,414.05","8,426.65","8,278.53","8.50M","-0.18%"
"10/14/2013","8,293.73","8,219.36","8,293.73","8,219.36","3.95M","1.06%"
"10/11/2013","8,206.57","8,161.40","8,218.65","8,161.40","7.68M","1.40%"
"10/10/2013","8,093.08","7,936.63","8,093.08","7,936.63","10.91M","3.96%"
"10/09/2013","7,784.61","7,700.07","7,784.61","7,700.07","2.99M","0.84%"
"10/08/2013","7,719.92","7,696.53","7,743.54","7,696.53","3.88M","-0.29%"
"10/07/2013","7,742.09","7,726.62","7,742.09","7,721.27","3.61M","-0.65%"
"10/04/2013","7,792.42","7,848.11","7,848.11","7,792.42","3.97M","-1.00%"
"10/03/2013","7,871.09","7,865.27","7,899.89","7,865.27","8.06M","0.60%"
"10/02/2013","7,824.34","7,754.63","7,824.34","7,754.63","5.30M","0.65%"
"10/01/2013","7,773.53","7,658.41","7,773.53","7,658.41","4.38M","1.05%"
"09/30/2013","7,692.60","7,700.22","7,719.81","7,692.60","5.65M","-1.17%"
"09/27/2013","7,783.75","7,838.16","7,838.16","7,783.75","5.96M","-0.15%"
"09/26/2013","7,795.20","7,720.52","7,795.20","7,720.52","5.97M","2.69%"
"09/25/2013","7,591.30","7,513.98","7,591.30","7,513.98","5.55M","1.77%"
"09/24/2013","7,459.10","7,506.24","7,506.24","7,459.10","4.95M","-0.19%"
"09/23/2013","7,473.22","7,543.89","7,543.89","7,425.07","3.65M","-0.40%"
"09/20/2013","7,503.20","7,519.13","7,519.13","7,503.20","7.24M","-1.18%"
